web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572904175-3679","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/148-Mountain-View-Ave-Vallejo-CA-94590/15656489_zpid/","Vallejo, CA 94590","For sale","148 Mountain View Ave,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","1,541","3","1","$545,156","$549,999","Single Family","1938","Other","None","Single Family","6,098 sqft","$2,400/mo","3","1","2","{""targetDiv"":""gpt-ad-fa66377b-9352-4f46-92f4-6d36b95e760d"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""148 Mountain View Ave"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15656489"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-5554376905092640919"",""sqftrange"":""1500-1999"",""price"":""549999"",""sqft"":""1541"",""posting_url"":""http://greathomes.org/mls/property/21922553"",""mlong"":""-122.236194"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94590"",""mlat"":""38.117428"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbt4k8cjd9vt50000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Vista"",""yrblt"":""1920-1939"",""zestimate"":""545156"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903896-3566","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/119-Kentucky-St-Vallejo-CA-94590/82968419_zpid/","Vallejo, CA 94590","For sale","119 Kentucky St,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","3,688","3","4","None","$695,000","Single Family","1979","Other","Central","Single Family","7,840 sqft","$3,227/mo","2","2","null","{""targetDiv"":""gpt-ad-02cbcea9-b335-41c5-b50c-1b05751311cd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""119 Kentucky St"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""82968419"",""lot"":""2"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-309876849080353805"",""sqftrange"":""3500-3999"",""price"":""695000"",""sqft"":""3688"",""posting_url"":""http://greathomes.org/mls/property/21927184"",""mlong"":""-122.264108"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94590"",""mlat"":""38.105905"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjnd1i0fz933g1000000000.jpg"",""zusr"":""true"",""hood"":""Saint_Vincents_Hill_Historic_District"",""yrblt"":""1970-1979"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903631-3368","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/8521-Felino-Ct-Vallejo-CA-94591/59761649_zpid/","Vallejo, CA 94591","For sale","8521 Felino Ct,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","2,069","4","3","$489,908","$489,900","Condo","2002","Other","Central","Condo","$340/month","$2,600/mo","5","2","3","{""targetDiv"":""gpt-ad-64ca7243-beee-4e34-9256-15e997842d4a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""8521 Felino Ct"",""bd"":""4"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""cnd"",""pid"":""59761649"",""lot"":""1"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""5774025455286020021"",""sqftrange"":""2000-2499"",""price"":""489900"",""sqft"":""2069"",""posting_url"":""http://greathomes.org/mls/property/21921149"",""mlong"":""-122.214684"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94591"",""mlat"":""38.130335"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7lwu3ou3acm0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Hunter_Ranch"",""yrblt"":""2000-2009"",""zestimate"":""489908"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572903544-3300","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Vallejo-CA-94591/2082722820_zpid/","Vallejo, CA 94591","For sale","(undisclosed Address),","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,556","3","3","$524,375","$524,950","Single Family","1987","No Data","No Data","Single Family","4,791 sqft","null","3","1","3","{""targetDiv"":""gpt-ad-3766c42e-f0dd-46ea-876e-e715f02ff15a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""(undisclosed Address)"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""2082722820"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-7106215988552105533"",""sqftrange"":""1500-1999"",""price"":""524950"",""sqft"":""1556"",""posting_url"":""http://greathomes.org/mls/property/21921459"",""mlong"":""-122.21826"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94591"",""mlat"":""38.07134"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr5tz76w3233d0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Glen_Cove"",""yrblt"":""1980-1989"",""zestimate"":""524375"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572904036-3624","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/Clearview-Dr-Vallejo-CA-94591/2082423982_zpid/","Vallejo, CA 94591","For sale","Clearview Dr,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","1,900","4","3","$570,559","$575,000","Single Family","1988","No Data","No Data","Single Family","4,791 sqft","$2,703/mo","2","2","3","{""targetDiv"":""gpt-ad-f8e6a0b3-12c0-49c9-8ae3-f71d512f66e5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""Clearview Dr"",""bd"":""4"",""fsbid"":""3020"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""2082423982"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""-3797999102050256832"",""sqftrange"":""1500-1999"",""price"":""575000"",""sqft"":""1900"",""posting_url"":""http://www.homeresearch.com/Listing/Detail/152065?src=zillow"",""mlong"":""-122.19911"",""state"":""CA"",""prange"":""500-599k"",""zip"":""94591"",""mlat"":""38.115583"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb9107ontl26f0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Heather_Ridge"",""yrblt"":""1980-1989"",""zestimate"":""570559"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904004-3610","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/580-Birkdale-Dr-Vallejo-CA-94591/15677050_zpid/","Vallejo, CA 94591","For sale","580 Birkdale Dr,","","","","","4","https://www.zillow.com/vallejo-ca/4_p/","","","2,166","4","3","null","$550,000","Single Family","1987","Other","No Data","Single Family","7,405 sqft","$2,850/mo","null","null","null","{""targetDiv"":""gpt-ad-311090c5-dc91-4f5a-95fb-848ba06d8ab3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""580 Birkdale Dr"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15677050"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""2896507083875616580"",""sqftrange"":""2000-2499"",""price"":""550000"",""sqft"":""2166"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBGNRDZS/"",""mlong"":""-122.196822"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94591"",""mlat"":""38.116086"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISr1el3k55g9no1000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Heather_Ridge"",""yrblt"":""1980-1989"",""zestimate"":""547824"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904254-3709","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/2907-Carlingford-Ln-Vallejo-CA-94591/15742278_zpid/","Vallejo, CA 94591","For sale","2907 Carlingford Ln,","2","https://www.zillow.com/vallejo-ca/2_p/","","","","","","","2,746","4","3","null","$749,000","Single Family","2000","Other","Central","Single Family","0.32 acres","$3,562/mo","2","2","3","{""targetDiv"":""gpt-ad-07edacd1-7961-47d3-8d32-adb62e60c084"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2907 Carlingford Ln"",""bd"":""4"",""fsbid"":""4383"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15742278"",""lot"":""3"",""zestibuck"":""700-799k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3487293386766347108"",""sqftrange"":""2500-2999"",""price"":""749000"",""oh"":""yes"",""sqft"":""2746"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/vallejo/2907-carlingford-ln/pid_32135054/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-122.188169"",""state"":""CA"",""park"":""yes"",""prange"":""700-799k"",""zip"":""94591"",""mlat"":""38.162904"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrgio4r4tnzg0000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""hood"":""Hiddenbrooke"",""yrblt"":""2000-2009"",""zestimate"":""740390"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904135-3664","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/1211-Symphony-Way-Vallejo-CA-94591/111931673_zpid/","Vallejo, CA 94591","For sale","1211 Symphony Way,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","1,256","2","2","$403,361","$399,500","Condo","2009","Other","Central","Condo","$525/month","$2,100/mo","5","2","3","{""targetDiv"":""gpt-ad-6e3fd95e-f7c1-47dc-b369-82764acf079c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1211 Symphony Way"",""bd"":""2"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""cnd"",""pid"":""111931673"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-2149656874727093747"",""sqftrange"":""1000-1499"",""price"":""399500"",""sqft"":""1256"",""posting_url"":""http://greathomes.org/mls/property/21923871"",""mlong"":""-122.20596"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94591"",""mlat"":""38.133204"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISni0riwzj9ruu1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Hunter_Ranch"",""yrblt"":""2000-2009"",""zestimate"":""403361"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903846-3537","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/165-Oddstad-Dr-APT-48-Vallejo-CA-94589/15690014_zpid/","Vallejo, CA 94589","Foreclosure","165 Oddstad Dr APT 48,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,139","2","2","null","$235,000","Condo","1981","Other","No Data","Condo","$320/month","$2,100/mo","1","2","2","{""targetDiv"":""gpt-ad-8543dcf6-3d35-4ccb-a5a2-939bbd73b508"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 48"",""aamgnrc1"":""165 Oddstad Dr"",""bd"":""2"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""cnd"",""pid"":""15690014"",""lot"":""1"",""listtp"":""buy_foreclosure"",""zguidh"":""6889080007818084204"",""sqftrange"":""1000-1499"",""price"":""235000"",""sqft"":""1139"",""posting_url"":""http://greathomes.org/mls/property/21922466"",""mlong"":""-122.242449"",""state"":""CA"",""park"":""yes"",""prange"":""200-249k"",""zip"":""94589"",""mlat"":""38.132725"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnel0lfc28py70000000000.jpg"",""zusr"":""true"",""hood"":""Richardson_Park"",""yrblt"":""1980-1989"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904443-3856","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/921-Madrone-Ave-Vallejo-CA-94592/69034862_zpid/","Vallejo, CA 94592","For sale","921 Madrone Ave,","2","https://www.zillow.com/vallejo-ca/2_p/","","","","","","","2,645","3","3","$534,432","$539,000","Single Family","2005","Other","Central","Single Family","3,920 sqft","$2,875/mo","2","2","null","{""targetDiv"":""gpt-ad-a9f98132-a12a-48cd-b94a-5885152778bc"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""921 Madrone Ave"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""69034862"",""lot"":""1"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7203987456347484890"",""sqftrange"":""2500-2999"",""price"":""539000"",""sqft"":""2645"",""posting_url"":""http://greathomes.org/mls/property/21914554"",""mlong"":""-122.273081"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94592"",""mlat"":""38.094689"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3r1qyozmua101000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""hood"":""Mare_Island"",""yrblt"":""2000-2009"",""zestimate"":""534432"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903679-3407","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/346-Ohio-St-Vallejo-CA-94590/15656902_zpid/","Vallejo, CA 94590","Pre-foreclosure","346 Ohio St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","null","2","null","$275,612","$275,612","Single Family","1915","None","None","Single Family","2,140 sqft","null","2","2","null","{""targetDiv"":""gpt-ad-9305be13-ba14-41e8-9cdf-efcca9298bfe"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""346 Ohio St"",""bd"":""2"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15656902"",""lot"":""1"",""zestibuck"":""250-299k"",""listtp"":""buy_foreclosure"",""zguidh"":""4408805527077054856"",""sqftrange"":""500-999"",""price"":""296357"",""sqft"":""864"",""posting_url"":"""",""mlong"":""-122.259983"",""state"":""CA"",""park"":""yes"",""prange"":""250-299k"",""zip"":""94590"",""mlat"":""38.107288"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z200"",""hood"":""Saint_Vincents_Hill_Historic_District"",""yrblt"":""1900-1919"",""zestimate"":""296357"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/vallejo-ca/6_p/","","","",""
"1572903788-3493","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/505-Greenwood-St-Vallejo-CA-94591/111923646_zpid/","Vallejo, CA 94591","For sale","505 Greenwood St,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,691","3","2","$429,903","$429,900","Single Family","1954","Other","Central","Single Family","5,227 sqft","$2,400/mo","4","1","3","{""targetDiv"":""gpt-ad-266c34cb-ef97-4f4e-baa2-15836a0f696c"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""505 Greenwood St"",""bd"":""3"",""fsbid"":""14311"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""111923646"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""6286813991329997695"",""sqftrange"":""1500-1999"",""price"":""429900"",""sqft"":""1691"",""posting_url"":"""",""mlong"":""-122.209632"",""state"":""CA"",""prange"":""400-449k"",""zip"":""94591"",""mlat"":""38.104022"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8ehza3c4p4l1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Granada_Heights"",""yrblt"":""1940-1959"",""zestimate"":""429903"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903745-3458","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/920-Roleen-Dr-Vallejo-CA-94589/15662329_zpid/","Vallejo, CA 94589","For sale","920 Roleen Dr,","","","","","","","5","https://www.zillow.com/vallejo-ca/5_p/","1,170","3","2","$425,197","$424,995","Single Family","1974","Other","No Data","Single Family","5,227 sqft","$2,300/mo","3","2","2","{""targetDiv"":""gpt-ad-73556cb1-2f3c-4666-bd61-672f81710cff"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""920 Roleen Dr"",""bd"":""3"",""fsbid"":""13601"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""15662329"",""lot"":""1"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""-3507464486336169595"",""sqftrange"":""1000-1499"",""price"":""424995"",""sqft"":""1170"",""posting_url"":""http://greathomes.org/mls/property/21919355"",""mlong"":""-122.260111"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94589"",""mlat"":""38.147747"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfcqw86dwwiak0000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""hood"":""Madigan"",""yrblt"":""1970-1979"",""zestimate"":""425197"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572904120-3658","https://www.zillow.com/homes/vallejo-CA_rb/","","https://www.zillow.com/homedetails/4135-Penny-Ln-Vallejo-CA-94591/54483368_zpid/","Vallejo, CA 94591","For sale","4135 Penny Ln,","","","3","https://www.zillow.com/vallejo-ca/3_p/","","","","","2,366","4","3","null","$614,900","Single Family","2001","Other","Central","Single Family","8,398 sqft","$2,950/mo","5","2","3","{""targetDiv"":""gpt-ad-48e3c336-dcb1-43dd-ace7-57f79867c7c3"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4135 Penny Ln"",""bd"":""4"",""fsbid"":""2877"",""city"":""Vallejo"",""proptp"":""sfh"",""pid"":""54483368"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""6241592632915464014"",""sqftrange"":""2000-2499"",""price"":""614900"",""sqft"":""2366"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CB6WWHM3/"",""mlong"":""-122.201829"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""94591"",""mlat"":""38.131905"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjn9ut1hclg4n0000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Hunter_Ranch"",""yrblt"":""2000-2009"",""zestimate"":""614961"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
