web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href,next_page13,next_page13-href,next_page14,next_page14-href,next_page15,next_page15-href,next_page16,next_page16-href,next_page17,next_page17-href,next_page18,next_page18-href,next_page19,next_page19-href,next_page20,next_page20-href
"1572905923-5099","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/270-Darbster-Pl-Santa-Rosa-CA-95403/15803380_zpid/","Santa Rosa, CA 95403","New construction","270 Darbster Pl,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,953","5","3","$970,000","$970,000","Single Family","1998","Forced air","Central","Single Family","5,227 sqft","null","5","4","8","{""targetDiv"":""gpt-ad-759e4e75-b0b0-42ac-b3c5-9c18a2328d9e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""270 Darbster Pl"",""bd"":""5"",""fsbid"":""18249"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15803380"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""970000"",""sqft"":""2953"",""posting_url"":""https://silvermarkluxuryhomes.com/listings/270-darbster-place/?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=851045&nhf_listing_type=home&utm_term=home_270DarbsterPlace&utm_campaign=Santa+Rosa%2FCA"",""state"":""CA"",""mlong"":""-122.746659"",""cnty"":""Sonoma"",""park"":""yes"",""prange"":""900-999k"",""zip"":""95403"",""mlat"":""38.49532"",""plid"":""28762758"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkcrtu18pxw20000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Larkfield-Wikiup"",""yrblt"":""1990-1999"",""zestimate"":""970000"",""premieragent"":""no"",""builderChatId"":""18249-826996"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572905217-4533","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/5758-Fairway-Knoll-Ct-Santa-Rosa-CA-95403/15864719_zpid/","Santa Rosa, CA 95403","Pre-foreclosure / auction","5758 Fairway Knoll Ct,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3","null","$598,856","$598,856","Condo","1995","Gas","No Data","Condo","$210/month","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572906250-5362","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/800-Breeze-Way-Santa-Rosa-CA-95404/15788736_zpid/","Santa Rosa, CA 95404","For sale","800 Breeze Way,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,489","3","2","$585,003","$585,000","Single Family","1990","Forced air","No Data","Single Family","6,098 sqft","$2,800/mo","3","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906123-5262","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/579-Smokewood-Dr-Santa-Rosa-CA-95407/15787986_zpid/","Santa Rosa, CA 95407","Pre-foreclosure","579 Smokewood Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","3","null","$331,740","$331,740","Single Family","1961","None","No Data","Single Family","6,098 sqft","null","3","2","3","{""targetDiv"":""gpt-ad-841220c3-9457-4853-96fc-d505141cdce8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""579 Smokewood Dr"",""bd"":""3"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15787986"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""6773646158117559009"",""sqftrange"":""1000-1499"",""price"":""448298"",""sqft"":""1236"",""posting_url"":"""",""mlong"":""-122.719719"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""95407"",""mlat"":""38.418032"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""448298"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","","","","","","","","","","","","","","","","","","","","","",""
"1572906862-5859","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2245-Sycamore-Ave-Santa-Rosa-CA-95404/15865729_zpid/","Santa Rosa, CA 95404","For sale","2245 Sycamore Ave,","","","","","4","https://www.zillow.com/santa-rosa-ca/4_p/","","","3,175","4","3","$1,296,555","$1,295,000","Single Family","1976","Baseboard, Radiant","None","Single Family","0.79 acres","$4,442/mo","5","4","8","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572906475-5544","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3023-Terra-Linda-Dr-Santa-Rosa-CA-95404/15863282_zpid/","Santa Rosa, CA 95404","For sale","3023 Terra Linda Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,349","3","2","$847,659","$849,900","Single Family","1964","None","No Data","Single Family","0.27 acres","$3,100/mo","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905516-4779","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/25-Winter-Brook-Ln-Santa-Rosa-CA-95404/15808939_zpid/","Santa Rosa, CA 95404","Lot/land","25 Winter Brook Ln,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","8.31 acres","null","None","$689,000","null","null","null","null","null","null","null","5","4","8","{""targetDiv"":""gpt-ad-a00b2207-3820-400b-b496-9b70db8e21d6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95404"",""aamgnrc1"":""25 Winter Brook Ln"",""mlat"":""38.506086"",""bd"":""6"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISz7s26f6bl4z61000000000.jpg"",""zusr"":""true"",""city"":""Santa_Rosa"",""proptp"":""lot"",""pid"":""15808939"",""hood"":""Riebli-Wallace"",""yrblt"":""1990-1999"",""lot"":""8"",""listtp"":""buy_agent"",""zguidh"":""7680624657503510529"",""premieragent"":""no"",""sqftrange"":""4500-4999"",""price"":""689000"",""sqft"":""4681"",""posting_url"":""http://greathomes.org/mls/property/21921442"",""mlong"":""-122.707315"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","","","","","","","","","","","","","",""
"1572905118-4452","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1058-Wikiup-Dr-Santa-Rosa-CA-95403/15786495_zpid/","Santa Rosa, CA 95403","Lot/land","1058 Wikiup Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","1 acre","null","None","$295,000","null","null","null","null","null","null","null","6","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572905018-4371","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/5386-Blue-Ridge-Trl-Santa-Rosa-CA-95404/15808639_zpid/","Santa Rosa, CA 95404","Pre-foreclosure","5386 Blue Ridge Trl,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,772","2","3","$472,803","$472,803","Single Family","1985","Forced air, Stove","Other, Solar","Single Family","1.92 acres","null","5","4","8","{""targetDiv"":""gpt-ad-5821ea8b-48c3-4802-a2b4-7873d1a8d64a"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5386 Blue Ridge Trl"",""bd"":""2"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15808639"",""lot"":""6"",""zestibuck"":""600-699k"",""listtp"":""buy_foreclosure"",""zguidh"":""8811054697527649995"",""sqftrange"":""1500-1999"",""price"":""638924"",""sqft"":""1772"",""posting_url"":"""",""mlong"":""-122.720786"",""state"":""CA"",""park"":""yes"",""prange"":""600-699k"",""zip"":""95404"",""mlat"":""38.522904"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1980-1989"",""zestimate"":""638924"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572907212-6128","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3675-Calistoga-Rd-Santa-Rosa-CA-95404/15825375_zpid/","Santa Rosa, CA 95404","For sale","3675 Calistoga Rd,","2","https://www.zillow.com/santa-rosa-ca/2_p/","","","","","","","1,490","3","2","$626,156","$639,000","Single Family","1928","None","No Data","Single Family","11.5 acres","$2,650/mo","4","6","null","No Data","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1572905135-4467","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/2556-Red-Willow-Dr-Santa-Rosa-CA-95403/251484747_zpid/","Santa Rosa, CA 95403","New construction","2556 Red Willow Dr,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","2,466","4","3","$772,051","$772,050","Single Family","2019","Forced air","Central","Single Family","4,131 sqft","null","2","2","4","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","","","","","","","",""
"1572904747-4150","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/3700-Llyn-Glaslyn-Pl-Santa-Rosa-CA-95403/15864832_zpid/","Santa Rosa, CA 95403","Lot/land","3700 Llyn Glaslyn Pl,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","0.43 acres","null","null","$359,000","null","null","null","null","null","null","null","7","4","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","","","",""
"1572905236-4545","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1217-Trombetta-St-Santa-Rosa-CA-95407/15826636_zpid/","Santa Rosa, CA 95407","Pre-foreclosure / auction","1217 Trombetta St,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,616","3","2","$418,330","$418,330","Single Family","1990","None","No Data","Single Family","6,008 sqft","null","null","null","null","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","","","","","","","","","",""
"1572905998-5162","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/4011-Stony-Point-Rd-Santa-Rosa-CA-95407/15832304_zpid/","Santa Rosa, CA 95407","For sale","4011 Stony Point Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,844","3","3","$1,096,301","$1,100,000","Single Family","1986","Other","No Data","Single Family","7.55 acres","$3,700/mo","4","2","3","{""targetDiv"":""gpt-ad-01885703-06bc-44f4-a717-79deb2a266d8"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4011 Stony Point Rd"",""bd"":""3"",""fsbid"":""14311"",""city"":""Santa_Rosa"",""proptp"":""sfh"",""pid"":""15832304"",""lot"":""8"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-1163635194572069545"",""sqftrange"":""1500-1999"",""price"":""1100000"",""sqft"":""1844"",""posting_url"":""http://KammieQuinonesRealEstate.com"",""mlong"":""-122.743897"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""95407"",""mlat"":""38.379089"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnissuo0b6gy10000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1096301"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","","","","","","","","","","","","","","","","","","","",""
"1572905676-4909","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/290-Ricardo-Ave-Santa-Rosa-CA-95407/69033746_zpid/","Santa Rosa, CA 95407","For sale","290 Ricardo Ave,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","1,248","2","2","$160,667","$165,000","Mobile / Manufactured","2004","Other","Central","Mobile / Manufactured","$132","$1,850/mo","4","2","3","No Data","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","","","","","","","","","","","","","","","",""
"1572904564-3982","https://www.zillow.com/homes/santa-rosa-CA_rb/","","https://www.zillow.com/homedetails/1100-Leslie-Rd-Healdsburg-CA-95448/300262594_zpid/","Healdsburg, CA 95448","Lot/land","1100 Leslie Rd,","","","","","","","5","https://www.zillow.com/santa-rosa-ca/5_p/","null","12.87 acres","null","null","$525,000","null","null","null","null","null","null","null","NA","3","7","{""targetDiv"":""gpt-ad-543d869f-39ba-49bd-820a-0c2a9b774a6b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""95448"",""aamgnrc1"":""1100 Leslie Rd"",""mlat"":""38.544703"",""bd"":""0"",""fsbid"":""3031"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISv8aq7kx6afjj1000000000.jpg"",""zusr"":""true"",""city"":""Healdsburg"",""proptp"":""lot"",""pid"":""300262594"",""lot"":""9"",""listtp"":""buy_agent"",""zguidh"":""8260333006443985563"",""premieragent"":""no"",""price"":""525000"",""posting_url"":""http://www.century21.com/property/1100-Leslie-Rd-Healdsburg-CA-95448/81022409/detail"",""mlong"":""-122.765764"",""state"":""CA"",""prange"":""500-599k""}}","null","null","null","null","NEXT","https://www.zillow.com/santa-rosa-ca/6_p/","NEXT","https://www.zillow.com/santa-rosa-ca/7_p/","NEXT","https://www.zillow.com/santa-rosa-ca/8_p/","NEXT","https://www.zillow.com/santa-rosa-ca/9_p/","NEXT","https://www.zillow.com/santa-rosa-ca/10_p/","NEXT","https://www.zillow.com/santa-rosa-ca/11_p/","NEXT","https://www.zillow.com/santa-rosa-ca/12_p/","NEXT","https://www.zillow.com/santa-rosa-ca/13_p/","NEXT","https://www.zillow.com/santa-rosa-ca/14_p/","NEXT","https://www.zillow.com/santa-rosa-ca/15_p/","NEXT","https://www.zillow.com/santa-rosa-ca/16_p/","NEXT","https://www.zillow.com/santa-rosa-ca/17_p/","NEXT","https://www.zillow.com/santa-rosa-ca/18_p/","NEXT","https://www.zillow.com/santa-rosa-ca/19_p/","",""
