web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572909665-6955","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/Westridge-Dr-LOT-242-Napa-Ca-CA/2084057814_zpid/","Napa Ca, CA --","Lot/land","Westridge Dr LOT 242,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","-- sqft","null","null","$55,000","null","null","null","null","null","null","$1,900/mo","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","",""
"1572910440-7348","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1089-Green-Valley-Rd-Napa-CA-94558/130977520_zpid/","Napa, CA 94558","For sale","1089 Green Valley Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","8,700","5","10","None","$5,900,000","Single Family","1992","Other","No Data","Single Family","38.14 acres","$25,000/mo","7","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910084-7167","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/612-Chaparral-Cir-Napa-CA-94558/19423745_zpid/","Napa, CA 94558","Lot/land","612 Chaparral Cir,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","1.5 acres","null","None","$815,000","null","null","null","null","null","null","null","9","3","6","{""targetDiv"":""gpt-ad-26427983-6764-4cba-9db5-c3275a1568c4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""612 Chaparral Cir"",""mlat"":""38.357868"",""bd"":""5"",""fsbid"":""13478"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb99y22tnmd0v1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""19423745"",""yrblt"":""1990-1999"",""lot"":""6"",""listtp"":""buy_agent"",""zguidh"":""6385380279336973926"",""premieragent"":""no"",""sqftrange"":""3500-3999"",""price"":""815000"",""sqft"":""3798"",""posting_url"":""https://sthelena.evrealestate.com/mls=RHN21924715?s=zillow"",""mlong"":""-122.253728"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572909844-7047","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/7007-Dry-Creek-Rd-Napa-CA-94558/19404302_zpid/","Napa, CA 94558","Lot/land","7007 Dry Creek Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","18.81 acres","null","null","$1,495,000","null","null","null","null","null","null","null","5","6","8","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","","","",""
"1572910909-7575","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1225-Tall-Grass-Ct-Napa-CA-94558/108258614_zpid/","Napa, CA 94558","For sale","1225 Tall Grass Ct,","","","","","","","","","3,843","4","4","$2,161,887","$2,200,000","Single Family","2011","Other","Central","Single Family","0.52 acres","$7,723/mo","6","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910903-7573","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1513-Estee-Ave-Napa-CA-94558/19409857_zpid/","Napa, CA 94558","For sale","1513 Estee Ave,","","","","","","","","","1,274","3","1","null","$849,750","Single Family","1955","Other","No Data","Single Family","0.32 acres","$3,175/mo","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910018-7134","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/820-Lincoln-Ave-Napa-CA-94558/129646932_zpid/","Napa, CA 94558","Pre-foreclosure","820 Lincoln Ave,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","2","null","$720,364","$720,364","Multi Family","1965","Wall","No Data","Multi Family","null","null","2","4","6","{""targetDiv"":""gpt-ad-16ae51be-f302-4ffb-8e4b-4ae335e8a8c3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""820 Lincoln Ave"",""bd"":""2"",""city"":""Napa"",""proptp"":""mfh"",""pid"":""129646932"",""lot"":""2"",""zestibuck"":""900-999k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2868890093315624954"",""sqftrange"":""1500-1999"",""price"":""900000"",""sqft"":""1856"",""posting_url"":"""",""mlong"":""-122.289952"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94558"",""mlat"":""38.309645"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfk8s7bf4gkd61000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Mcpherson"",""yrblt"":""1960-1969"",""zestimate"":""900456"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572909785-7017","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/0-Headlands-Dr-Napa-CA-94558/2103749412_zpid/","Napa, CA 94558","Lot/land","0 Headlands Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.39 acres","null","None","$45,000","null","null","null","null","null","null","$1,950/mo","9","3","6","{""targetDiv"":""gpt-ad-03ba0f91-3377-4d2b-956b-765d25be70c7"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""0 Headlands Dr"",""mlat"":""38.51506"",""bd"":""0"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISyvmyp72y5jg60000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2103749412"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5935231422895950737"",""premieragent"":""no"",""price"":""45000"",""posting_url"":"""",""mlong"":""-122.183288"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","","","",""
"1572909991-7120","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1111-Westridge-Dr-Napa-CA-94558/2085799907_zpid/","Napa, CA 94558","Lot/land","1111 Westridge Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.36 acres","null","None","$14,000","null","null","null","null","null","null","$1,950/mo","9","3","6","{""targetDiv"":""gpt-ad-aea7f117-e312-4506-bfb9-61e6f46d20b6"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""1111 Westridge Dr"",""mlat"":""38.512884"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2namqhu40f2t1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2085799907"",""lot"":""3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-6384758793818072456"",""premieragent"":""no"",""price"":""14000"",""posting_url"":""http://greathomes.org/mls/property/21903449"",""mlong"":""-122.183595"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572909956-7102","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/10-Lupine-Hill-Rd-LOT-12-Napa-CA-94558/2084175548_zpid/","Napa, CA 94558","For sale","10 Lupine Hill Rd LOT 12,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","4,830","3","4","null","$5,726,000","Single Family","1980","No Data","No Data","Single Family","11.89 acres","$18,570/mo","7","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572909923-7086","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/Country-Club-Ln-Napa-CA-94558/2105166215_zpid/","Napa, CA 94558","Lot/land","Country Club Ln,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.25 acres","null","null","$12,000","null","null","null","null","null","null","$2,375/mo","9","3","6","{""targetDiv"":""gpt-ad-7ddaabe3-b564-4a70-83f4-1c559c4c322e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""Country Club Ln"",""mlat"":""38.4069"",""bd"":""0"",""fsbid"":""2877"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""2105166215"",""lot"":""2,3"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""6932618773903709850"",""premieragent"":""no"",""price"":""12000"",""posting_url"":""http://www.coldwellbanker.com/listingdetail/CBYFBVLP/"",""mlong"":""-122.21"",""state"":""CA"",""prange"":""0-100k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","","","","","",""
"1572910212-7234","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/242-Clover-Way-NAPA-Napa-CA-94558/2083090847_zpid/","Napa, CA 94558","For sale","242 Clover Way # NAPA,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,016","2","2","$283,681","$290,000","Mobile / Manufactured","1994","Other","Central","Mobile / Manufactured","$144","$3,500/mo","6","4","6","{""targetDiv"":""gpt-ad-2f990e26-8ef1-4e39-806a-100eedaf6006"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Napa"",""aamgnrc1"":""242 Clover Way"",""bd"":""2"",""fsbid"":""13599"",""city"":""Napa"",""proptp"":""mm"",""pid"":""2083090847"",""zestibuck"":""250-299k"",""listtp"":""buy_agent"",""zguidh"":""5955717276694032971"",""sqftrange"":""2000-2499"",""price"":""290000"",""sqft"":""2016"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/242-clover-way-napa-94558/pid-2177464823?lead=MemberKey%3D1095521%26LeadBrand%3D11413101711000010000"",""mlong"":""-122.330303"",""state"":""CA"",""prange"":""250-299k"",""zip"":""94558"",""mlat"":""38.349256"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjxmi2dxb4wy0000000000.jpg"",""zusr"":""true"",""price_band"":""z200"",""hood"":""Vineyard_Estates"",""yrblt"":""1990-1999"",""zestimate"":""283681"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572909774-7011","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/(undisclosed-Address)-Napa-CA-94558/2082455524_zpid/","Napa, CA 94558","Lot/land","(undisclosed Address),","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","10.28 acres","null","null","$1,300,000","null","null","null","null","null","null","null","6","2","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","","","",""
"1572910126-7189","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/6-Pascale-Ct-Napa-CA-94558/108869886_zpid/","Napa, CA 94558","Lot/land","6 Pascale Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","0.32 acres","null","null","$287,000","null","null","null","null","null","null","null","6","3","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910225-7240","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1525-D-St-LOT-1535-Napa-CA-94559/2082647081_zpid/","Napa, CA 94559","For sale","1525 D St LOT 1535,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,023","4","3","$681,089","$695,000","Multi Family","1942","No Data","No Data","Multi Family","$344","$3,200/mo","2","4","7","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910056-7153","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/590-Wall-Rd-Napa-CA-94558/19404567_zpid/","Napa, CA 94558","Lot/land","590 Wall Rd,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","10.49 acres","null","None","$449,000","null","null","null","null","null","null","null","5","6","8","{""targetDiv"":""gpt-ad-36fae697-2639-425d-8e6f-a504904d532f"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""590 Wall Rd"",""mlat"":""38.424496"",""bd"":""2"",""fsbid"":""14311"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmmv52vv9byhn1000000000.jpg"",""zusr"":""true"",""city"":""Napa"",""proptp"":""lot"",""pid"":""19404567"",""yrblt"":""1970-1979"",""lot"":""9"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-5875319272707540657"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""price"":""449000"",""sqft"":""1626"",""posting_url"":"""",""mlong"":""-122.486377"",""state"":""CA"",""prange"":""400-449k""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","","","","","","","",""
"1572910395-7324","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/33-Burning-Tree-Ct-Napa-CA-94558/19423835_zpid/","Napa, CA 94558","For sale","33 Burning Tree Ct,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,432","4","3","null","$1,549,000","Single Family","1986","Other","No Data","Single Family","0.34 acres","$5,318/mo","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910452-7354","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1085-Headlands-Dr-Napa-CA-94558/19402665_zpid/","Napa, CA 94558","For sale","1085 Headlands Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","3,031","4","3","$535,141","$549,000","Single Family","1994","Forced air","Central","Single Family","10,018 sqft","$3,300/mo","9","3","6","{""targetDiv"":""gpt-ad-f49277f1-391d-44a2-9723-7cc5012ca4a2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1085 Headlands Dr"",""bd"":""4"",""fsbid"":""13601"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19402665"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""7693238395869035070"",""sqftrange"":""3000-3499"",""price"":""549000"",""sqft"":""3031"",""posting_url"":""http://greathomes.org/mls/property/21912201"",""mlong"":""-122.183313"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94558"",""mlat"":""38.514515"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrxawu0q6r2nk0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""535141"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910738-7497","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/1720-Los-Carneros-Ave-Napa-CA-94559/19418182_zpid/","Napa, CA 94559","For sale","1720 Los Carneros Ave,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","1,518","3","2","null","$799,000","Single Family","1996","Other","None","Single Family","0.47 acres","$3,200/mo","6","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572909610-6926","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/Sugar-Loaf-Dr-Napa-CA-94558/295013007_zpid/","Napa, CA 94558","Off market","Sugar Loaf Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","2","null","$124,407","null","Single Family","1985","Other","None","Single Family","0.26 acres","null","5","6","8","{""targetDiv"":""gpt-ad-1de3d8dc-094d-4b95-a53a-3716c4571f27"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94558"",""aamgnrc1"":""Sugar Loaf Dr"",""mlat"":""38.52883"",""bd"":""2"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""295013007"",""yrblt"":""1980-1989"",""lot"":""3"",""listtp"":""buy_foreclosure"",""zguidh"":""-528210524706555428"",""premieragent"":""no"",""sqftrange"":""1000-1499"",""sqft"":""1344"",""posting_url"":"""",""mlong"":""-122.22605"",""state"":""CA""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","NEXT","https://www.zillow.com/napa-ca/8_p/","NEXT","https://www.zillow.com/napa-ca/9_p/","NEXT","https://www.zillow.com/napa-ca/10_p/","NEXT","https://www.zillow.com/napa-ca/11_p/","NEXT","https://www.zillow.com/napa-ca/12_p/"
"1572910489-7372","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3003-Devita-Dr-Napa-CA-94558/19413439_zpid/","Napa, CA 94558","For sale","3003 Devita Dr,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","2,646","3","2","$1,676,197","$1,695,000","Single Family","2002","Other","Central","Single Family","9.26 acres","$4,500/mo","1","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910145-7199","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/145-Sunnyhill-Ln-Napa-CA-94558/2088431854_zpid/","Napa, CA 94558","Lot/land","145 Sunnyhill Ln,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","null","10,454 sqft","null","None","$10,000","null","null","null","null","null","null","null","9","3","6","No Data","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","NEXT","https://www.zillow.com/napa-ca/7_p/","","","","","","","","","",""
"1572910823-7533","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/9-Village-Pkwy-Napa-CA-94558/19413995_zpid/","Napa, CA 94558","For sale","9 Village Pkwy,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","1,376","2","3","null","$499,000","Condo","1985","Forced air","Central","Condo","$492/month","$2,595/mo","1","2","7","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910762-7507","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/3280-Hagen-Rd-Napa-CA-94558/19418817_zpid/","Napa, CA 94558","For sale","3280 Hagen Rd,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","3,660","3","4","null","$1,795,000","Single Family","1929","Forced air","Central","Single Family","1 acre","null","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910295-7275","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/330-Silverado-Trl-LOT-336-Napa-CA-94559/2086125326_zpid/","Napa, CA 94559","For sale","330 Silverado Trl LOT 336,","","","","","","","5","https://www.zillow.com/napa-ca/5_p/","1","11","6","$1,353,447","$1,400,000","Multi Family","No Data","No Data","No Data","Multi Family","$1,400,000","$2,800/mo","2","3","7","{""targetDiv"":""gpt-ad-06b9ad9d-e6c7-4d9e-97b1-24f2e46656e2"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Lot 336"",""aamgnrc1"":""330 Silverado Trl"",""bd"":""10"",""fsbid"":""13601"",""city"":""Napa"",""proptp"":""mfh"",""pid"":""2086125326"",""lot"":""5"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""3970212114753210535"",""sqftrange"":""0-499"",""price"":""1400000"",""sqft"":""1"",""posting_url"":""http://greathomes.org/mls/property/21901817"",""mlong"":""-122.274606"",""state"":""CA"",""prange"":""1-1_499m"",""zip"":""94559"",""mlat"":""38.291969"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3jze6798fgv71000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Terrace"",""zestimate"":""1353447"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/napa-ca/6_p/","","","","","","","","","","","",""
"1572910778-7516","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/208-Manzanita-Ln-Napa-CA-94558/19402495_zpid/","Napa, CA 94558","For sale","208 Manzanita Ln,","2","https://www.zillow.com/napa-ca/2_p/","","","","","","","1,144","3","2","$377,344","$379,880","Single Family","1995","No Data","No Data","Single Family","0.25 acres","$2,564/mo","9","3","6","No Data","null","null","null","null","","","","","","","","","","","","","",""
"1572910726-7491","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/0-Jameson-Cyn-American-Canyon-CA-99450/2082471946_zpid/","American Canyon, CA 99450","Lot/land","0 Jameson Cyn,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","null","31.65 acres","null","None","$360,000","null","null","null","null","null","null","$2,479/mo","4","6","6","{""targetDiv"":""gpt-ad-9e120067-160b-4302-8349-b6669d2374b4"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""99450"",""aamgnrc1"":""0 Jameson Cyn"",""mlat"":""38.213418"",""bd"":""0"",""fsbid"":""13601"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjj2qi3v5ewd90000000000.jpg"",""zusr"":""true"",""city"":""American_Canyon"",""proptp"":""lot"",""pid"":""2082471946"",""lot"":""10"",""listtp"":""buy_agent"",""zguidh"":""4497273414510363029"",""premieragent"":""no"",""price"":""360000"",""posting_url"":""http://greathomes.org/mls/property/21925902"",""mlong"":""-122.196759"",""state"":""CA"",""prange"":""350-399k""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910675-7464","https://www.zillow.com/homes/napa-CA_rb/","","https://www.zillow.com/homedetails/90-Oak-Springs-Dr-Napa-CA-94558/19405414_zpid/","Napa, CA 94558","For sale","90 Oak Springs Dr,","","","3","https://www.zillow.com/napa-ca/3_p/","","","","","5,275","5","5","$2,165,667","$2,280,000","Single Family","1971","Other","No Data","Single Family","20 acres","$5,800/mo","7","7","null","{""targetDiv"":""gpt-ad-8804ecf9-4502-4a19-93de-47a1df8c4934"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""90 Oak Springs Dr"",""bd"":""5"",""fsbid"":""13601"",""city"":""Napa"",""proptp"":""sfh"",""pid"":""19405414"",""lot"":""9,10"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""7719445120441377709"",""sqftrange"":""5000-5999"",""price"":""2280000"",""sqft"":""5275"",""posting_url"":""http://greathomes.org/mls/property/21920162"",""mlong"":""-122.109431"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94558"",""mlat"":""38.339058"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7earkn8f5r4s1000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""yrblt"":""1970-1979"",""zestimate"":""2165667"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
