web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572907319-1187","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3612-Finnian-Way-Dublin-CA-94568/68027260_zpid/","Dublin, CA 94568","For sale","3612 Finnian Way,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,428","2","3","$690,952","$699,000","Townhouse","2004","Forced air","Central","2 spaces","No Data","$2,950/mo","9","6","10","null","Tile","null","null","$6,946"
"1572908032-1397","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/apex-in-dublin/2088647905_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 2, Apex in Dublin,","","","","","","","1,879","4","3.5","$874,988","$886,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-56fddc86-e93b-42fb-9bf9-a4bf3e33dc23"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3DDXK2"",""aamgnrc1"":""3963 Summit Rd"",""bd"":""4"",""fsbid"":""12949"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2088647905"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""886000"",""sqft"":""1879"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/dublin/apex?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39578&nhf_listing_type=community&utm_term=comm_ApexinDublin&utm_campaign=Dublin%2FCA"",""state"":""CA"",""mlong"":""-121.865531"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.704217"",""plid"":""4218709"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnq2273bwde0y0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""874988"",""premieragent"":""no"",""builderChatId"":""12949-812697"",""dma"":""37""}}","Yes","null","null","null"
"1572903784-692","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/knolls-at-tassajara-hills/2093636782_zpid/","Dublin, CA 94568","New construction","Lot #0013, The Knolls at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","4,266","5","5.5","None","$1,695,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-55f20e9a-ee6c-4c9a-b818-76b3cf95c02d"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" I4ZJ4B"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2093636786"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""4000-4499"",""price"":""1695995"",""sqft"":""4266"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/Somerset"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Santa_Clara"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq5lx0l65rhfi1000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","Yes","null","null","null"
"1572908626-1560","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/2823-E-Sugar-Hill-Ter-Dublin-CA-94568/64965207_zpid/","Dublin, CA 94568","For sale","2823 E Sugar Hill Ter,","","","","","","","5,205","5","6","$1,810,722","$1,788,000","Single Family","2004","Forced air","Central","3 spaces","8,285 sqft","$5,393/mo","10","NA","10","null","Tile","null","null","$21,575"
"1572907408-1204","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/2797-E-Sugar-Hill-Ter-Dublin-CA-94568/64965205_zpid/","Dublin, CA 94568","For sale","2797 E Sugar Hill Ter,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","5,277","6","6","$1,773,013","$1,780,000","Single Family","2004","Forced air","Central","Attached Garage","7,805 sqft","$5,256/mo","10","NA","10","Forced Air, Natural Gas, Zoned","Stucco","Tile","Water Connected, Sewer Connected","$14,972"
"1572904117-779","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/3459-Vertex-Way-Dublin-CA-94568/2083229219_zpid/","Dublin, CA 94568","New construction","3459 Vertex Way,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","1,766","3","4","$887,460","$887,449","Townhouse","2019","Forced air","Central","Townhouse","No Data","null","9","9","10","Forced air","Composition","null","null","null"
"1572907631-1265","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7254-Mount-Veeder-Rd-Dublin-CA-94568/241576480_zpid/","Dublin, CA 94568","For sale","7254 Mount Veeder Rd,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","3,180","4","5","$1,248,391","$1,249,999","Single Family","2018","Forced air","Central","Attached Garage","2,975 sqft","null","9","6","10","null","Other","null","null","$5,783"
"1572904499-920","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-downing/2083235827_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence Four, Boulevard   Downing,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,492","4","3","$912,318","$914,880","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-9bcc440a-de36-43e7-bc2a-162b22a8bf83"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2K4AWH"",""aamgnrc1"":""5750 Greige Cir"",""bd"":""4"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083235827"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""914880"",""sqft"":""2492"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/downing?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-downing"",""state"":""CA"",""mlong"":""-121.895"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.7102"",""plid"":""28734720"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISn2g8awnnfns80000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""912318"",""premieragent"":""no"",""builderChatId"":""11527-823972"",""dma"":""37""}}","Yes","null","null","null"
"1572907587-1253","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7599-Ironwood-Dr-Dublin-CA-94568/25063417_zpid/","Dublin, CA 94568","For sale","7599 Ironwood Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","1,116","3","2","$818,233","$815,000","Single Family","1960","Forced air","No Data","Attached Garage","7,039 sqft","$3,100/mo","8","6","10","null","Composition","null","null","$3,700"
"1572904251-831","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/knolls-at-tassajara-hills/2089486954_zpid/","Dublin, CA 94568","New construction","Lot #0254, The Knolls at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,658","5","6","None","$1,629,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-82410ac3-e9ee-43a1-a8ea-c95c0f30ac8e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" HSHOG1"",""aamgnrc1"":""7383 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2093636785"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3500-3999"",""price"":""1629995"",""sqft"":""3658"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Knolls-at-Tassajara-Hills/Sherwood"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""35534"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy74kbcdfa72y0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808779"",""dma"":""37""}}","Yes","null","null","null"
"1572908228-1465","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/fillmore-at-boulevard/2084758006_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 1, Fillmore at Boulevard,","","","","","","","1,574","3","2.5","$835,279","$845,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-294ec528-e6ea-4499-865a-a9e80c13b07c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" QSM0O2"",""aamgnrc1"":""5908 Hadley Rd"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2084758006"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""845000"",""sqft"":""1574"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/fillmore?utm_source=GJ_NewHomeFeed_Fillmore&utm_medium=listing&utm_campaign=BrookfieldNorcal_Fillmore"",""state"":""CA"",""mlong"":""-121.89471"",""cnty"":""Alameda"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.71185"",""plid"":""17740145"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS66k11oqhkgzg0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""2010-2019"",""zestimate"":""835279"",""premieragent"":""no"",""builderChatId"":""14748-800689"",""dma"":""37""}}","Yes","null","null","null"
"1572908742-1598","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-newbury/2086243352_zpid/","Dublin, CA 94568","New construction","Buildable plan: Plan 2, Boulevard   Newbury,","","","","","","","2,447","4","3","$1,086,813","$1,105,880","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-31b53234-749d-4348-bbc4-36248f220f26"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" CLZCND"",""aamgnrc1"":""5893 Greenburg Rd"",""bd"":""4"",""fsbid"":""11527"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2086243352"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""1105880"",""sqft"":""2447"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/newbury?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_boulevard-newbury"",""state"":""CA"",""mlong"":""-121.899"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.709"",""plid"":""15440828"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnikqv956q0i00000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1086813"",""premieragent"":""no"",""builderChatId"":""11527-814439"",""dma"":""37""}}","Yes","null","null","null"
"1572907257-1172","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/7569-Brighton-Dr-Dublin-CA-94568/25063993_zpid/","Dublin, CA 94568","Pre-foreclosure","7569 Brighton Dr,","2","https://www.zillow.com/dublin-ca/2_p/","","","","","null","4","null","$715,272","$715,272","Single Family","1961","No Data","No Data","Detached Garage","7,712 sqft","null","7","6","10","null","No","null","null","$4,508"
"1572904725-990","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5716-Sterling-St-Dublin-CA-94568/250135272_zpid/","Dublin, CA 94568","New construction","5716 Sterling St,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","2,541","3","3","$1,085,721","$1,093,170","Single Family","2019","No Data","No Data","Single Family","2,258 sqft","null","7","6","10","{""targetDiv"":""gpt-ad-cbdd658e-7353-4cbb-99c3-c85c116a7dd6"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5716 Sterling St"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""250135272"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""1093170"",""sqft"":""2541"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/huntington?utm_source=GJ_NewHomeFeed_Huntinton_Boulevard&utm_medium=listing&utm_campaign=brookfieldnorcal_huntington"",""state"":""CA"",""mlong"":""-121.90012"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.707322"",""plid"":""39265"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3r51ag2a0olr0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1085721"",""premieragent"":""no"",""builderChatId"":""14748-775849"",""dma"":""37""}}","Yes","null","null","null"
"1572904675-973","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/homedetails/5861-Dublin-Blvd-Dublin-CA-94568/2083205789_zpid/","Dublin, CA 94568","New construction","5861 Dublin Blvd,","","","3","https://www.zillow.com/dublin-ca/3_p/","","","3,480","3","4","$1,087,937","$1,099,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-e99a954e-8317-484b-b59c-acf8baf452de"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5861 Dublin Blvd"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2083205789"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1099990"",""sqft"":""3480"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/wilshire?utm_source=GJ_NewHomeFeed_Wilshire&utm_medium=listing&utm_campaign=brookfieldnorcal_wilshire"",""state"":""CA"",""mlong"":""-121.905402"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94568"",""mlat"":""37.706338"",""plid"":""10812243"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS725j52nebyej1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1087937"",""premieragent"":""no"",""builderChatId"":""14748-786198"",""dma"":""37""}}","Yes","null","null","null"
"1572907963-1376","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/wilshire-at-boulevard/2088802361_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 2-A, Wilshire at Boulevard,","","","","","","","1,691","3","2.5","None","$839,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-5d7dee3b-cdb3-414b-9e66-4e019e702acd"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 86HECU"",""aamgnrc1"":""5668 Sterling St"",""bd"":""3"",""fsbid"":""14748"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2088802361"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""839990"",""sqft"":""1691"",""posting_url"":""https://www.brookfieldresidential.com/new-homes/california/east-bay/dublin/boulevard/wilshire?utm_source=GJ_NewHomeFeed_Wilshire&utm_medium=listing&utm_campaign=brookfieldnorcal_wilshire"",""state"":""CA"",""mlong"":""-121.900987"",""cnty"":""Contra_Costa"",""prange"":""800-899k"",""zip"":""94568"",""mlat"":""37.706465"",""plid"":""10812243"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISircn5ybf2wny0000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14748-786198"",""dma"":""37""}}","Yes","null","null","null"
"1572908866-1635","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-sunset/2082384739_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence Two, Boulevard   Sunset,","","","","","","","2,589","3","4","$1,011,017","$999,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-100f11c3-f308-4393-b35a-f18d506eff2b"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" DS24GS"",""aamgnrc1"":""5952 Hadley Rd"",""bd"":""3"",""fsbid"":""16644"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082384739"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2500-2999"",""price"":""999000"",""sqft"":""2589"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/sunset?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_boulevard-sunset"",""state"":""CA"",""mlong"":""-121.895"",""cnty"":""Contra_Costa"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.7102"",""plid"":""14224113"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj7h1ctlcfi240000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1011017"",""premieragent"":""no"",""builderChatId"":""16644-808637"",""dma"":""37""}}","Yes","null","null","null"
"1572904183-804","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2092517075_zpid/","Dublin, CA 94568","New construction","Lot #0005, The Glen at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,018","4","4.5","None","$1,502,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","6","10","{""targetDiv"":""gpt-ad-3dbb8f4f-6c80-444a-9c97-e8de1cc70cb0"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 3BSNH3"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""4"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2092517079"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1502995"",""sqft"":""3018"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Promenade"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Marin"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISatsa1f12jmf71000000000.jpg"",""zusr"":""true"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572903956-737","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/apex-in-dublin/2088647902_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence 4, Apex in Dublin,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","2,215","3","2.5","$929,056","$941,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","9","9","10","{""targetDiv"":""gpt-ad-1b8024ee-36b1-4367-b647-24a46f31f4d8"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2FAORN"",""aamgnrc1"":""3963 Summit Rd"",""bd"":""3"",""fsbid"":""12949"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2088647902"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""2000-2499"",""price"":""941000"",""sqft"":""2215"",""posting_url"":""https://www.taylormorrison.com/ca/bay-area/dublin/apex?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=39578&nhf_listing_type=community&utm_term=comm_ApexinDublin&utm_campaign=Dublin%2FCA"",""state"":""CA"",""mlong"":""-121.865531"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94568"",""mlat"":""37.704217"",""plid"":""4218709"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkoov73rj0m01000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""2010-2019"",""zestimate"":""929056"",""premieragent"":""no"",""builderChatId"":""12949-812697"",""dma"":""37""}}","Yes","null","null","null"
"1572904062-760","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/glen-at-tassajara-hills/2082308626_zpid/","Dublin, CA 94568","New construction","Lot #0025, The Glen at Tassajara Hills,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","3,371","5","5","None","$1,533,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","10","9","10","{""targetDiv"":""gpt-ad-c419765e-b6c9-4427-a9b7-46e8451b5955"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" P1ECYH"",""aamgnrc1"":""7305 Colton Hills Dr"",""bd"":""5"",""fsbid"":""830"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082919533"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""3000-3499"",""price"":""1533995"",""sqft"":""3371"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/The-Glen-at-Tassajara-Hills/Astoria"",""state"":""CA"",""mlong"":""-121.86763"",""cnty"":""Marin"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.736712"",""plid"":""39794"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISnqm5n9cipydw0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1519374"",""premieragent"":""no"",""builderChatId"":""830-808786"",""dma"":""37""}}","Yes","null","null","null"
"1572904130-785","https://www.zillow.com/homes/Dublin-CA_rb/","","https://www.zillow.com/community/boulevard-union/2087975421_zpid/","Dublin, CA 94568","New construction","Buildable plan: Residence Two, Boulevard   Union,","","","","","4","https://www.zillow.com/dublin-ca/4_p/","1,526","2","3","$792,820","$799,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","7","6","10","{""targetDiv"":""gpt-ad-19e3209e-0657-4aab-8f2d-03ffee31188c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" U9OUF1"",""aamgnrc1"":""5698 El Dorado Ln"",""bd"":""2"",""fsbid"":""16644"",""city"":""Dublin"",""proptp"":""twn"",""pid"":""2087975421"",""zestibuck"":""700-799k"",""listtp"":""buy_builder_community"",""zguidh"":""-686962791707332164"",""sqftrange"":""1500-1999"",""price"":""799000"",""sqft"":""1526"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/dublin/boulevard/union?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahcal_listing_zillowtrulia_boulevard-union"",""state"":""CA"",""mlong"":""-121.899"",""cnty"":""Alameda"",""prange"":""700-799k"",""zip"":""94568"",""mlat"":""37.7086"",""plid"":""14224112"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbd4hxze1srh20000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""2010-2019"",""zestimate"":""792820"",""premieragent"":""no"",""builderChatId"":""16644-808633"",""dma"":""37""}}","Yes","null","null","null"
