web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href,next_page9,next_page9-href,next_page10,next_page10-href,next_page11,next_page11-href,next_page12,next_page12-href
"1572911344-7687","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/locale-at-state-street/2087430310_zpid/","Fremont, CA 94538","New construction","Buildable plan: Locale Rowhome Plan 2, Locale at State Street,","2","https://www.zillow.com/fremont-ca/2_p/","","","","","","","1,411","3","3.5","None","$898,000","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","6","6","7","{""targetDiv"":""gpt-ad-03fb9964-512c-408c-9e79-a76857490978"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" OGN33I"",""aamgnrc1"":""39155 State St"",""bd"":""3"",""fsbid"":""14682"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2087430310"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""898000"",""sqft"":""1411"",""posting_url"":""http://www.summerhillhomes.com?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=33901&nhf_listing_type=community&utm_term=comm_LocaleatStateStreet&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.984804"",""cnty"":""Alameda"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.549036"",""plid"":""11367133"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjro0wk9ssjj01000000000.jpg"",""zusr"":""true"",""hood"":""Downtown"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""14682-786499"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911023-7624","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/1135-Desmond-Ct-Fremont-CA-94539/25033166_zpid/","Fremont, CA 94539","For sale","1135 Desmond Ct,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","2,474","5","3","$2,278,013","$2,277,999","Single Family","1957","Forced air","No Data","Single Family","0.42 acres","$6,887/mo","null","null","null","{""targetDiv"":""gpt-ad-7660901d-f1e9-4ac3-94eb-9799512ef530"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1135 Desmond Ct"",""bd"":""5"",""fsbid"":""16701"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25033166"",""lot"":""3"",""zestibuck"":""2-2_499m"",""listtp"":""buy_agent"",""zguidh"":""-228004890943100594"",""sqftrange"":""2000-2499"",""price"":""2277999"",""sqft"":""2474"",""posting_url"":""http://www.davidazimiGroup.com"",""mlong"":""-121.943614"",""state"":""CA"",""park"":""yes"",""prange"":""2-2_499m"",""zip"":""94539"",""mlat"":""37.542903"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrh620gbii9fg0000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Mission_Valley"",""yrblt"":""1940-1959"",""zestimate"":""2278013"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910158-7206","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/norwood-junction-at-metro-crossing/2085641077_zpid/","Fremont, CA 94539","New construction","Buildable plan: N-6, Norwood Junction at Metro Crossing,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,158","2","2","$850,933","$862,995","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-5517bb6a-1d3c-4d32-a874-3c5b185331c0"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" IF9VY0"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""2"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641077"",""zestibuck"":""800-899k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""862995"",""sqft"":""1158"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Norwood-Junction-at-Metro-Crossing/N-6"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Napa"",""prange"":""800-899k"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""6077814"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISmud9f8suerer0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""850933"",""premieragent"":""no"",""builderChatId"":""830-808784"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","","","","","","","",""
"1572911059-7631","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/5419-Borgia-Rd-Fremont-CA-94538/25045674_zpid/","Fremont, CA 94538","For sale","5419 Borgia Rd,","","","","","4","https://www.zillow.com/fremont-ca/4_p/","","","1,549","3","2","$907,637","$899,950","Single Family","1961","Forced air","None","Single Family","5,401 sqft","$3,300/mo","null","null","null","{""targetDiv"":""gpt-ad-13d2a9e1-13e5-4902-96d0-6d97ed06c11e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5419 Borgia Rd"",""bd"":""3"",""fsbid"":""13698"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25045674"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""2737061316605536334"",""sqftrange"":""1500-1999"",""price"":""899950"",""sqft"":""1549"",""posting_url"":"""",""mlong"":""-121.97875"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94538"",""mlat"":""37.519428"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzvqd83wxtvyd0000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Blacow"",""yrblt"":""1960-1969"",""zestimate"":""907637"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572911224-7664","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/abbey/2089135702_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Fig, The Abbey,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","2,268","4","4","None","$1,599,000","Single Family","2019","No Data","No Data","Single Family","No Data","null","9","10","10","{""targetDiv"":""gpt-ad-2cf2662b-10b3-4427-b3e2-aae296116822"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 5Z5GCQ"",""aamgnrc1"":""43150 Bryant Ter"",""bd"":""4"",""fsbid"":""13211"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""2089135702"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1599000"",""sqft"":""2268"",""posting_url"":""https://robsonhomes.com/neighborhood/the-abbey?utm_medium=newhomefeed&utm_source=zillow%2Fpaid_network&nhf_channel=6&nhf_listing_id=27308&nhf_listing_type=community&utm_term=comm_TheAbbey&utm_campaign=Fremont%2FCA"",""state"":""CA"",""mlong"":""-121.923097"",""cnty"":""Alameda"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.535471"",""plid"":""24308"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISad41l7clu9230000000000.jpg"",""zusr"":""true"",""hood"":""Mission_San_Jose"",""yrblt"":""2010-2019"",""premieragent"":""no"",""builderChatId"":""13211-776135"",""dma"":""37""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910525-7389","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/999-Seminole-Cmn-Fremont-CA-94539/64960757_zpid/","Fremont, CA 94539","For sale","999 Seminole Cmn,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","4,061","4","5","$2,907,852","$2,998,889","Single Family","2006","Forced air","Central","Single Family","0.57 acres","$8,714/mo","7","8","9","{""targetDiv"":""gpt-ad-0a4f2476-2be9-4f31-88c7-305b77835dae"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""999 Seminole Cmn"",""bd"":""4"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""64960757"",""lot"":""4"",""zestibuck"":""2_5-2_999m"",""listtp"":""buy_agent"",""zguidh"":""7815996005526933110"",""sqftrange"":""4000-4499"",""price"":""2998889"",""sqft"":""4061"",""posting_url"":"""",""mlong"":""-121.925268"",""state"":""CA"",""park"":""yes"",""prange"":""2_5-2_999m"",""zip"":""94539"",""mlat"":""37.514561"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISbly9eix683b81000000000.jpg"",""zusr"":""true"",""price_band"":""z2m"",""hood"":""Weibel"",""yrblt"":""2000-2009"",""zestimate"":""2907852"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","","","","","","","","","",""
"1572909662-6954","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/chancery-lane-at-metro-crossing/2085641063_zpid/","Fremont, CA 94539","New construction","Buildable plan: C-P1, Chancery Lane at Metro Crossing,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,392","3","3.5","$1,416,570","$1,440,990","Condo","2019","No Data","No Data","Condo","No Data","null","7","6","7","{""targetDiv"":""gpt-ad-94e0480c-2a5b-49ce-86a3-db16967ddf7c"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 2OIQDV"",""aamgnrc1"":""45158 Tom Blalock St"",""bd"":""3"",""fsbid"":""830"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2085641063"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1440990"",""sqft"":""2392"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Chancery-Lane-at-Metro-Crossing/C-P1"",""state"":""CA"",""mlong"":""-121.934804"",""cnty"":""Napa"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.501322"",""plid"":""6077815"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISy3tcnqkw31qs1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1416570"",""premieragent"":""no"",""builderChatId"":""830-808778"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572910875-7559","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/34287-Mimosa-Ter-Fremont-CA-94555/25059343_zpid/","Fremont, CA 94555","For sale","34287 Mimosa Ter,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,615","3","3","$1,299,925","$1,298,000","Single Family","1992","Forced air","Other","Single Family","4,329 sqft","$3,662/mo","8","8","10","{""targetDiv"":""gpt-ad-70d16e55-0dc5-4102-905d-7d083628c771"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""34287 Mimosa Ter"",""bd"":""3"",""fsbid"":""14106"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25059343"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""-917123594710255662"",""sqftrange"":""1500-1999"",""price"":""1298000"",""sqft"":""1615"",""posting_url"":""http://www.mytricityhome.com"",""mlong"":""-122.060332"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94555"",""mlat"":""37.558832"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3nycrmnvgb5l1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Ardenwood"",""yrblt"":""1990-1999"",""zestimate"":""1299925"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572909574-6912","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/39425-Mission-Blvd-Fremont-CA-94539/2082731098_zpid/","Fremont, CA 94539","New construction","39425 Mission Blvd,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,248","2","2","$924,903","$924,900","Condo","2019","No Data","No Data","Condo","$268/month","null","6","7","8","{""targetDiv"":""gpt-ad-ae36f60a-8597-4199-8f76-c0707bdbb6cf"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""39425 Mission Blvd"",""bd"":""2"",""fsbid"":""13809"",""city"":""Fremont"",""proptp"":""cnd"",""pid"":""2082731098"",""zestibuck"":""900-999k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""1000-1499"",""price"":""924900"",""sqft"":""1248"",""posting_url"":""https://www.tripointehomes.com/northern-california/apex-mission-stevenson/homesite-106/?utm_medium=referral&utm_source=zillow-feed&nhf_channel=6&nhf_listing_id=857681&nhf_listing_type=home&utm_term=home_39425MissionBlvd.&utm_campaign=tripointe-zillow-feed"",""state"":""CA"",""mlong"":""-121.958113"",""cnty"":""Alameda"",""prange"":""900-999k"",""zip"":""94539"",""mlat"":""37.561336"",""plid"":""3612690"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7602clpao9ro1000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""hood"":""Cherry-Guardino"",""yrblt"":""2010-2019"",""zestimate"":""924903"",""premieragent"":""no"",""builderChatId"":""13809-786980"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","NEXT","https://www.zillow.com/fremont-ca/10_p/","NEXT","https://www.zillow.com/fremont-ca/11_p/","",""
"1572911137-7646","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/41720-Higgins-Way-Fremont-CA-94539/25033548_zpid/","Fremont, CA 94539","For sale","41720 Higgins Way,","","","3","https://www.zillow.com/fremont-ca/3_p/","","","","","1,672","4","2","null","$1,548,000","Single Family","1960","Forced air","None","Single Family","6,507 sqft","$4,851/mo","7","10","10","{""targetDiv"":""gpt-ad-b3284d44-ee28-4b0a-b4c3-ed241091871a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""41720 Higgins Way"",""bd"":""4"",""fsbid"":""3031"",""city"":""Fremont"",""proptp"":""sfh"",""pid"":""25033548"",""lot"":""2"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""6040220486885115520"",""sqftrange"":""1500-1999"",""price"":""1548000"",""sqft"":""1672"",""posting_url"":""http://www.century21.com/property/41720-Higgins-Way-Fremont-CA-94539/3878247/detail"",""mlong"":""-121.942614"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94539"",""mlat"":""37.53878"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bdwigytol6f1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""Mission_Valley"",""yrblt"":""1960-1969"",""zestimate"":""1598695"",""premieragent"":""no""}}","null","null","null","null","","","","","","","","","","","","","",""
"1572910603-7427","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/homedetails/38564-Mcdole-Ter-Fremont-CA-94536/25017406_zpid/","Fremont, CA 94536","For sale","38564 Mcdole Ter,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","1,080","2","1","null","$650,000","Townhouse","1972","Forced air","Central","Townhouse","862 sqft","$2,600/mo","6","7","8","{""targetDiv"":""gpt-ad-bbe237c8-ebd9-4e21-a675-8641b2d9034e"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""38564 Mcdole Ter"",""bd"":""2"",""fsbid"":""6038"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""25017406"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""5609444828759460781"",""sqftrange"":""1000-1499"",""price"":""650000"",""sqft"":""1080"",""posting_url"":""http://www.bhgre.com/property/38564-Mcdole-Ter-Fremont-CA-94536/3861301/detail"",""mlong"":""-121.968228"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94536"",""mlat"":""37.569054"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS7eua54h4kan90000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Cherry-Guardino"",""yrblt"":""1970-1979"",""zestimate"":""651859"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","","","","","","","","","","","",""
"1572910112-7181","https://www.zillow.com/homes/fremont-CA_rb/","","https://www.zillow.com/community/enclave-at-mission-falls/2082919835_zpid/","Fremont, CA 94539","New construction","Buildable plan: The Brook II, Enclave at Mission Falls,","","","","","","","5","https://www.zillow.com/fremont-ca/5_p/","2,251","3","4","$1,268,245","$1,281,990","Townhouse","2019","No Data","No Data","Townhouse","No Data","null","10","8","9","{""targetDiv"":""gpt-ad-b1205b47-d865-4f1a-a75f-7158ec2a91b8"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" 6960C8"",""aamgnrc1"":""47506 Halsey Falls Ter"",""bd"":""3"",""fsbid"":""15682"",""city"":""Fremont"",""proptp"":""twn"",""pid"":""2082919835"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""1281990"",""sqft"":""2251"",""posting_url"":""http://www.centurycommunities.com/find-your-home/california/northern-california/fremont/enclave"",""state"":""CA"",""mlong"":""-121.92841"",""cnty"":""Alameda"",""prange"":""1-1_499m"",""zip"":""94539"",""mlat"":""37.4843"",""plid"":""19601793"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzbjekcihoh9b0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""hood"":""East_Industrial"",""yrblt"":""2010-2019"",""zestimate"":""1268245"",""premieragent"":""no"",""builderChatId"":""15682-811284"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/fremont-ca/6_p/","NEXT","https://www.zillow.com/fremont-ca/7_p/","NEXT","https://www.zillow.com/fremont-ca/8_p/","NEXT","https://www.zillow.com/fremont-ca/9_p/","","","","","",""
