web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572900615-594","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/29190-Sheridan-Rd-Castaic-CA-91384/2082799279_zpid/","Castaic, CA 91384","Lot/land","29190 Sheridan Rd,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","0.43 acres","null","None","$34,950","null","null","null","null","null","null","$1,650/mo","5","6","9","null","Los Angeles","Assessor","null","null","","","","","",""
"1572897783-354","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/5027-Surrey-Dr-Redding-CA-96002/15212018_zpid/","Redding, CA 96002","For sale","5027 Surrey Dr,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,303","5","3","null","$379,500","Single Family","1972","Forced air","Central","2 spaces","0.29 acres","$1,995/mo","4","7","null","null","Composition","null","null","$2,350","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572899076-477","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/11483-Mourning-Dove-Browns-Valley-CA-95918/16558357_zpid/","Browns Valley, CA 95918","For sale","11483 Mourning Dove,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","2,827","4","3","$445,655","$449,000","Single Family","2002","Forced air","Central","Attached Garage","5.28 acres","$2,000/mo","7","6","5","Forced Air, Fireplace(s)","Stucco","Double Pane Windows","Propane","$5,205","","","","","",""
"1572899815-540","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-Lincoln-Ave-Val-Verde-CA/2084898565_zpid/","Val Verde, CA --","Lot/land","0 Lincoln Ave,","","","3","https://www.zillow.com/homes/for_sale/3_p/","","","","","null","0.6 acres","null","None","$29,900","null","null","null","null","null","null","$1,675/mo","5","6","9","null","Standard","VVER - Val Verde","null","null","","","","","",""
"1572898181-398","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/3225-Lake-County-Hwy-Calistoga-CA-94515/19402022_zpid/","Calistoga, CA 94515","For sale","3225 Lake County Hwy,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","3,038","3","3","null","$3,475,000","Single Family","1959","Other","Central","No Data","36.31 acres","$3,900/mo","4","6","null","Individual Room, Washer Hookup, Electric Dryer Hookup","Wood Siding","Composition","null","$6,607","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898093-388","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/225-N-Akers-St-SPC-301-Visalia-CA-93291/2082147706_zpid/","Visalia, CA 93291","For sale by owner","225 N Akers St SPC 301,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,440","2","2","None","$25,000","Mobile / Manufactured","1970","Forced air","Central","2 spaces","$17","null","8","6","7","Central","No","null","null","null","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572898314-409","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/302-Mitchell-Lake-Ln-Copperopolis-CA-95228/52449451_zpid/","Copperopolis, CA 95228","For sale","302 Mitchell Lake Ln,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","2","null","$357,663","$389,000","Single Family","2000","Forced air","Central","2 spaces","5,227 sqft","$1,825/mo","4","7","null","null","No","null","null","$6,042","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572900547-590","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/0-Oakwood-Ave-Castaic-CA-91384/2082829071_zpid/","Castaic, CA 91384","Lot/land","0 Oakwood Ave,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4,791 sqft","null","None","$49,800","null","null","null","null","null","null","$1,650/mo","5","6","9","null","Yes","Full Service","null","null","","","","","",""
"1572898161-394","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/3074-Bald-Mountain-Rd-Wilseyville-CA-95257/52439763_zpid/","Wilseyville, CA 95257","For sale","3074 Bald Mountain Rd,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,789","3","3","null","$395,000","Single Family","1982","Forced air, Stove","Central","Attached Garage","2.55 acres","$1,600/mo","3","4","8","null","Frame, Wood","Composition","Propane Tank Leased","$2,477","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","",""
"1572899351-491","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/414-Giannotta-Way-San-Jose-CA-95133/2082144903_zpid/","San Jose, CA 95133","For sale","414 Giannotta Way,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,040","2","2","None","$179,000","Mobile / Manufactured","1977","No Data","No Data","No Data","$172","null","3","5","null","null","No","null","null","null","","","","","",""
"1572900469-585","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/28869-Paradise-Rd-Castaic-CA-91384/20321726_zpid/","Castaic, CA 91384","For sale","28869 Paradise Rd,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","2,232","3","2","$742,867","$750,000","Single Family","1969","Wall","No Data","No Data","34.66 acres","$3,500/mo","5","6","9","Family Room","No","null","null","$3,326","","","","","",""
"1572900785-608","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2194-Wakami-Dr-Livingston-CA-95334/97395230_zpid/","Livingston, CA 95334","For sale","2194 Wakami Dr,","","","","","","","","","1,501","3","2","None","$316,340","Single Family","No Data","Forced air","Central","Attached Garage","6,960 sqft","null","4","3","4","Tub w/Shower Over","Frame, Stucco","Tile","All Public","$1,556","","","","","",""
"1572900803-610","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/4390-17th-St-San-Francisco-CA-94114/15128148_zpid/","San Francisco, CA 94114","For sale","4390 17th St,","","","","","","","","","null","2","null","$1,677,265","$1,395,000","Single Family","1900","Forced air","Central","Attached Garage","2,186 sqft","$4,500/mo","7","6","2","null","No","null","null","$1,401","","","","","",""
"1572900485-586","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/32710150-32710150-Val-Verde-CA-91384/2082937230_zpid/","Val Verde, CA 91384","Lot/land","32710150 32710150,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4,948 sqft","null","None","$50,000","null","null","null","null","null","null","$1,645/mo","7","6","9","null","Standard","699 - Not Defined","null","null","","","","","",""
"1572900541-589","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/Oakwood-Ave-Castaic-CA-91384/2082829916_zpid/","Castaic, CA 91384","Lot/land","Oakwood Ave,","2","https://www.zillow.com/homes/for_sale/2_p/","","","","","","","null","4,887 sqft","null","None","$49,800","null","null","null","null","null","null","$1,650/mo","7","6","9","null","Standard Sale","Unknown","null","null","","","","","",""
"1572899509-502","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/30050-Trevyelon-St-Val-Verde-CA-91384/2091650135_zpid/","Val Verde, CA 91384","Lot/land","30050 Trevyelon St,","","","","","4","https://www.zillow.com/homes/for_sale/4_p/","","","null","5,227 sqft","null","null","$15,000","null","null","null","null","null","null","$1,650/mo","5","6","9","null","/UnknownSee all","null","null","null","","","","","",""
"1572900920-623","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/20333-Hebard-Rd-Los-Gatos-CA-95033/19753050_zpid/","Los Gatos, CA 95033","For sale","20333 Hebard Rd,","","","","","","","","","null","--","null","$1,024,930","$1,285,000","Multi Family","1990","Forced air","Central","2 spaces","$508","$3,600/mo","8","9","10","null","Composition","null","Public Utilities, Propane On Site","$5,095","","","","","",""
"1572900956-625","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2631-S-Court-St-Visalia-CA-93277/16255069_zpid/","Visalia, CA 93277","For sale","2631 S Court St,","","","","","","","","","1,086","3","2","$190,551","$169,900","Single Family","1955","Other","No Data","1 space","9,356 sqft","$1,250/mo","5","4","7","null","No","null","Electricity Connected, Phone Connected, Natural Gas Connected, Cable Connected","$1,616","","","","","",""
"1572898800-448","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/2058-Olson-Ct-Arcata-CA-95521/18839427_zpid/","Arcata, CA 95521","For sale","2058 Olson Ct,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","3","null","$305,853","$335,000","Single Family","1958","Forced air","No Data","2 spaces","6,534 sqft","$1,600/mo","5","5","8","null","Composition","null","Electric, Gas","$3,493","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572898694-440","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/13927-Chestnut-Cir-Magalia-CA-95954/18262415_zpid/","Magalia, CA 95954","Lot/land","13927 Chestnut Cir,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","null","0.29 acres","null","None","$25,000","null","null","null","null","null","null","null","3","7","null","null","Standard","Feet","Propane, Cable Available, Phone Available, Water Available, Electricity Available, Natural Gas Not Available","$216","NEXT","https://www.zillow.com/homes/for_sale/6_p/","","","",""
"1572897617-337","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/418-Kenbrook-Cir-San-Jose-CA-95111/19739270_zpid/","San Jose, CA 95111","Coming soon: Nov 21.","418 Kenbrook Cir,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","1,094","3","2","$550,274","$560,000","Condo","1987","Other","No Data","2 spaces","$312/month","$2,995/mo","4","4","5","null","No","null","null","$3,670","NEXT","https://www.zillow.com/homes/for_sale/6_p/","NEXT","https://www.zillow.com/homes/for_sale/7_p/","NEXT","https://www.zillow.com/homes/for_sale/8_p/"
"1572899098-478","https://www.zillow.com/homes/for_sale/?searchQueryState={%22pagination%22:{},%22usersSearchTerm%22:%22san%20francisco%20bay%20area%22,%22mapBounds%22:{%22west%22:-125.95602929687499,%22east%22:-118.77097070312499,%22south%22:36.285872300035585,%22north%22:39.1274705976644},%22isMapVisible%22:true,%22mapZoom%22:7,%22filterState%22:{},%22isListVisible%22:true}","","https://www.zillow.com/homedetails/201-Juniper-Springs-Dr-215-Mammoth-Lakes-CA-93546/95751319_zpid/","Mammoth Lakes, CA 93546","For sale by owner","201 Juniper Springs Dr # 215,","","","","","","","5","https://www.zillow.com/homes/for_sale/5_p/","560","1","1","$406,911","$439,000","Condo","2000","Radiant","No Data","Attached Garage","$670/month","null","3","6","7","null","No","null","null","$3,892","","","","","",""
